46.9702999292283,-0.0019702997742597214,-7.166648248423194e-6
59.00357460186181,-0.002265743417750299,-6.686343683889421e-6
70.98032280611054,-0.002424970437521115,-6.3939859650541024e-6
83.06609497747182,-0.0028046756291108905,-5.941466720191346e-6
95.07989257571815,-0.002978332950183201,-5.710587555980099e-6
107.05272355976568,-0.0030793221176713204,-5.438727115545267e-6
119.07179926451018,-0.0032661173004884278,-5.166965275142767e-6
131.06920828302302,-0.0036585159265080597,-4.604133015876507e-6
143.0215291822654,-0.00358474508937069,-4.569497065419439e-6
155.03745708449185,-0.003808987196364119,-4.178164499958481e-6
167.03952546475557,-0.003994056900810113,-3.869578879558951e-6
179.0512778745435,-0.00413337068021045,-3.616762330835713e-6
250.82144121554208,-0.0053009821103633965,-1.5332806530931542e-6
262.9260605977843,-0.0058779480424533456,-8.810060466854844e-7
274.79648619304476,-0.005327242834206058,-1.3198092640582955e-6
287.22578888945964,-0.007437476354761498,1.4712327860509055e-6
298.86653637162874,-0.0062126159337123985,-3.398896986833717e-7
310.76948722974913,-0.006136666038774254,1.0094234961695913e-8
322.76749868887356,-0.006526017927145235,3.9254664695245156e-7
