66.42284354908304,0.0011858465924546777,-4.971687130016027e-6
78.4829326317179,0.0009143415905024634,-4.827964887594619e-6
90.47926926008057,0.00031844059632831607,-3.7948738973456855e-6
102.489104103198,0.00012142425457019883,-3.624183113647586e-6
114.50835289613559,0.0000830067221863979,-3.5590042560234687e-6
126.52720117968796,-0.0008064943251573589,-2.242402913234109e-6
138.40416084978406,-0.00004094944021309488,-3.161177035049862e-6
nan,nan,nan
162.44075331740916,-0.0007981425291132211,-2.107353471154231e-6
174.44200891239555,-0.0011284339502855012,-1.7422035247710597e-6
186.3801217570343,-0.0014812855579256186,-9.518863946098144e-7
nan,nan,nan
269.8854052800602,-0.0016013739024723745,3.478038770113793e-7
282.0470521773504,-0.002526669776025317,1.2521015790370936e-6
293.83976321417373,-0.0012418789882690591,-1.2274319058971328e-8
306.0569290150406,-0.002959204480502351,1.8860407497517887e-6
317.9053512419846,-0.0021875776739428933,1.1151443724646073e-6
329.8610910121379,-0.002105568620616915,1.138707527505394e-6
341.95695067623876,-0.004218085424688912,3.448417537929404e-6
